ID,Accession,Run title,BioProject accession,Experiment accession,Run data file type,Read filename 1,Read file1 MD5,DownLoad Read file1,Read filename 2,Read file2 MD5,DownLoad Read file2,Index filename 1,Index file1 MD5,DownLoad Index file1,Index filename 2,Index file2 MD5,DownLoad Index file2,Reference file name,MD5 for reference file,Assembly Name or Accession,Assembly Accession URL,other_db,accession_in_other_db,other_db_url
1547,CRR877233,WATDE0501-2,PRJCA019636,CRX791691,fastq,CRR877233_f1.fastq.gz (28769232761 bytes),a849ae71a6fea9e06770076b1c8c7fdf,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877233/CRR877233_f1.fastq.gz,CRR877233_r2.fastq.gz (30212194662 bytes),73f60726e3763f339a498a700fe52dfc,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877233/CRR877233_r2.fastq.gz,,,,,,,,,,,,,
1548,CRR877234,WATDE0502-1,PRJCA019636,CRX791692,fastq,CRR877234_f1.fastq.gz (15046781051 bytes),b7ba080720a427bdf6feff6e308f8494,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877234/CRR877234_f1.fastq.gz,CRR877234_r2.fastq.gz (16011351979 bytes),b6b38b9150095fe55739e87132c9924e,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877234/CRR877234_r2.fastq.gz,,,,,,,,,,,,,
1549,CRR877235,WATDE0502-2,PRJCA019636,CRX791692,fastq,CRR877235_f1.fastq.gz (19355943456 bytes),3590a9b79c196cb57fba0444e3fc725d,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877235/CRR877235_f1.fastq.gz,CRR877235_r2.fastq.gz (19742859605 bytes),67858d1b4555edc49ecb8c00d450de93,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877235/CRR877235_r2.fastq.gz,,,,,,,,,,,,,
1550,CRR877236,WATDE0502-3,PRJCA019636,CRX791692,fastq,CRR877236_f1.fastq.gz (22254635375 bytes),5661a42e7a6c7b4ee814b1faddb5ae6b,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877236/CRR877236_f1.fastq.gz,CRR877236_r2.fastq.gz (22636087323 bytes),7ae9ba3c12f97d3d2a0e75034002f1aa,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877236/CRR877236_r2.fastq.gz,,,,,,,,,,,,,
1551,CRR877237,WATDE0503-1,PRJCA019636,CRX791693,fastq,CRR877237_f1.fastq.gz (2571736654 bytes),325453f1e50aac8ff4cdfa4cf7107f74,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877237/CRR877237_f1.fastq.gz,CRR877237_r2.fastq.gz (2671700772 bytes),6f1bc439d294c6bc54a0450c6107a0e2,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877237/CRR877237_r2.fastq.gz,,,,,,,,,,,,,
1552,CRR877238,WATDE0503-2,PRJCA019636,CRX791693,fastq,CRR877238_f1.fastq.gz (23850906806 bytes),22328d21d04c472a14abeef7c08232fb,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877238/CRR877238_f1.fastq.gz,CRR877238_r2.fastq.gz (23975277096 bytes),c74a907fa4c2af792ad818a1e5a5f319,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877238/CRR877238_r2.fastq.gz,,,,,,,,,,,,,
1553,CRR877239,WATDE0503-3,PRJCA019636,CRX791693,fastq,CRR877239_f1.fastq.gz (23141585431 bytes),8c4662d5453596e89d2b2626b5ba2883,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877239/CRR877239_f1.fastq.gz,CRR877239_r2.fastq.gz (23278554713 bytes),65e327d8b5a0d6ca5bc19a930792060b,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877239/CRR877239_r2.fastq.gz,,,,,,,,,,,,,
1554,CRR876307,WATDE0082-1,PRJCA019636,CRX791694,fastq,CRR876307_f1.fastq.gz (22220275467 bytes),7a2224dd7d677208768c3f57833c4cc8,ftp://download.big.ac.cn/gsa/CRA012590/CRR876307/CRR876307_f1.fastq.gz,CRR876307_r2.fastq.gz (22740380056 bytes),539d2d84c96105be1cced242ed0a6477,ftp://download.big.ac.cn/gsa/CRA012590/CRR876307/CRR876307_r2.fastq.gz,,,,,,,,,,,,,
1555,CRR876308,WATDE0082-2,PRJCA019636,CRX791694,fastq,CRR876308_f1.fastq.gz (11011368407 bytes),34bc63579acc1e6172edb57a9f16d326,ftp://download.big.ac.cn/gsa/CRA012590/CRR876308/CRR876308_f1.fastq.gz,CRR876308_r2.fastq.gz (11668320419 bytes),c94b93f03958f4f1b5941c0e8399f35e,ftp://download.big.ac.cn/gsa/CRA012590/CRR876308/CRR876308_r2.fastq.gz,,,,,,,,,,,,,
1556,CRR876309,WATDE0082-3,PRJCA019636,CRX791694,fastq,CRR876309_f1.fastq.gz (21075215015 bytes),76390f20ea8c903cea6a1faa3cbac352,ftp://download.big.ac.cn/gsa/CRA012590/CRR876309/CRR876309_f1.fastq.gz,CRR876309_r2.fastq.gz (21684497419 bytes),d9c098ae6317144e2ddb9eb1ebc4bde8,ftp://download.big.ac.cn/gsa/CRA012590/CRR876309/CRR876309_r2.fastq.gz,,,,,,,,,,,,,
1557,CRR877924,WATDE0848-1,PRJCA019636,CRX791695,fastq,CRR877924_f1.fastq.gz (25956575126 bytes),cf1059fd98cfebed503015c31e0b961d,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877924/CRR877924_f1.fastq.gz,CRR877924_r2.fastq.gz (27319848351 bytes),dba975fa97610af6ee6f8966b2765974,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877924/CRR877924_r2.fastq.gz,,,,,,,,,,,,,
1558,CRR877925,WATDE0848-2,PRJCA019636,CRX791695,fastq,CRR877925_f1.fastq.gz (26849610865 bytes),135f7096fedfa5d42ebbd3aa9ce2ff1b,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877925/CRR877925_f1.fastq.gz,CRR877925_r2.fastq.gz (28161988610 bytes),44178e06dc685b12df37b9a0dbae38ab,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877925/CRR877925_r2.fastq.gz,,,,,,,,,,,,,
1559,CRR878006,WATDE0892-1,PRJCA019636,CRX791696,fastq,CRR878006_f1.fastq.gz (33269333207 bytes),1dbbd304090b485383754093839c804b,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878006/CRR878006_f1.fastq.gz,CRR878006_r2.fastq.gz (34326826041 bytes),7498e75ed152b29274d0d8079cb1de1f,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878006/CRR878006_r2.fastq.gz,,,,,,,,,,,,,
1560,CRR878007,WATDE0892-2,PRJCA019636,CRX791696,fastq,CRR878007_f1.fastq.gz (26847090466 bytes),f54e74c141cf823baee0bae65ba80c2f,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878007/CRR878007_f1.fastq.gz,CRR878007_r2.fastq.gz (27628970254 bytes),465f8c0c16256c3c03aaee2368ada3f4,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878007/CRR878007_r2.fastq.gz,,,,,,,,,,,,,
1561,CRR877774,WATDE0771-1,PRJCA019636,CRX791697,fastq,CRR877774_f1.fastq.gz (6673291695 bytes),ceb984c62671a2acab32ea2ac9c7686a,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877774/CRR877774_f1.fastq.gz,CRR877774_r2.fastq.gz (7100128104 bytes),f412adbc4f3745e6d0e7955bf646e291,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877774/CRR877774_r2.fastq.gz,,,,,,,,,,,,,
1562,CRR877775,WATDE0771-2,PRJCA019636,CRX791697,fastq,CRR877775_f1.fastq.gz (18590922367 bytes),b38d728d86c43d53267bd7de7ebf8555,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877775/CRR877775_f1.fastq.gz,CRR877775_r2.fastq.gz (19202289620 bytes),208dbf6bf6d56c64b8cb05ae39ad9a16,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877775/CRR877775_r2.fastq.gz,,,,,,,,,,,,,
1563,CRR877776,WATDE0771-3,PRJCA019636,CRX791697,fastq,CRR877776_f1.fastq.gz (25296678785 bytes),a1cf1f6986fe8da8018a49adf05f96ad,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877776/CRR877776_f1.fastq.gz,CRR877776_r2.fastq.gz (26983575161 bytes),5655ad6647695c44e9d2169d6ae5c324,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877776/CRR877776_r2.fastq.gz,,,,,,,,,,,,,
1564,CRR876326,WATDE0090-1,PRJCA019636,CRX791698,fastq,CRR876326_f1.fastq.gz (21722846486 bytes),ef3b5340168ea74917a0a3a4ab8f4cba,ftp://download.big.ac.cn/gsa/CRA012590/CRR876326/CRR876326_f1.fastq.gz,CRR876326_r2.fastq.gz (22552882173 bytes),3c67dba0c7c8a02d9ab49ee38e3fc571,ftp://download.big.ac.cn/gsa/CRA012590/CRR876326/CRR876326_r2.fastq.gz,,,,,,,,,,,,,
1565,CRR876327,WATDE0090-2,PRJCA019636,CRX791698,fastq,CRR876327_f1.fastq.gz (21170772331 bytes),b055fac1a3161b69e74a21709790fc8e,ftp://download.big.ac.cn/gsa/CRA012590/CRR876327/CRR876327_f1.fastq.gz,CRR876327_r2.fastq.gz (22180292310 bytes),b8f0c9e261c6b28bba2598ae5d5242cb,ftp://download.big.ac.cn/gsa/CRA012590/CRR876327/CRR876327_r2.fastq.gz,,,,,,,,,,,,,
1566,CRR876328,WATDE0090-3,PRJCA019636,CRX791698,fastq,CRR876328_f1.fastq.gz (5905932713 bytes),dcca4deb600a5d61fe43c71f8ddc810e,ftp://download.big.ac.cn/gsa/CRA012590/CRR876328/CRR876328_f1.fastq.gz,CRR876328_r2.fastq.gz (6223417163 bytes),c8daf310117289b806533ef41f36180f,ftp://download.big.ac.cn/gsa/CRA012590/CRR876328/CRR876328_r2.fastq.gz,,,,,,,,,,,,,
1567,CRR876555,WATDE0199-1,PRJCA019636,CRX791699,fastq,CRR876555_f1.fastq.gz (2867765203 bytes),40223bf3a4e8bbaa4d9b36302eec2a54,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876555/CRR876555_f1.fastq.gz,CRR876555_r2.fastq.gz (3077874067 bytes),28db00e670bd948c930e7b5e25d9fea8,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876555/CRR876555_r2.fastq.gz,,,,,,,,,,,,,
1568,CRR876556,WATDE0199-2,PRJCA019636,CRX791699,fastq,CRR876556_f1.fastq.gz (22362440271 bytes),76f221db658fcaf4bc2d545976cd3efa,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876556/CRR876556_f1.fastq.gz,CRR876556_r2.fastq.gz (24255820370 bytes),a9a44d110259dd5e594c17452aeb3bfc,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876556/CRR876556_r2.fastq.gz,,,,,,,,,,,,,
1569,CRR876557,WATDE0199-3,PRJCA019636,CRX791699,fastq,CRR876557_f1.fastq.gz (21323138163 bytes),f693e038603429af08762a888a498d6f,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876557/CRR876557_f1.fastq.gz,CRR876557_r2.fastq.gz (22824773691 bytes),49b5adb593c66c81a840163b15fbc35e,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876557/CRR876557_r2.fastq.gz,,,,,,,,,,,,,
1570,CRR876647,WATDE0248-1,PRJCA019636,CRX791700,fastq,CRR876647_f1.fastq.gz (27526292096 bytes),efd709c2c1c87abb8912352f479b2222,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876647/CRR876647_f1.fastq.gz,CRR876647_r2.fastq.gz (28819792647 bytes),b1585d472a6ba9ab663620312fef8854,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876647/CRR876647_r2.fastq.gz,,,,,,,,,,,,,
1571,CRR876648,WATDE0248-2,PRJCA019636,CRX791700,fastq,CRR876648_f1.fastq.gz (27644134240 bytes),74900f31286e6759133e3f36430513c7,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876648/CRR876648_f1.fastq.gz,CRR876648_r2.fastq.gz (28966585043 bytes),25148edf7d0936e2a3fd9c4f723f06bb,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876648/CRR876648_r2.fastq.gz,,,,,,,,,,,,,
1572,CRR877115,WATDE0436-1,PRJCA019636,CRX791701,fastq,CRR877115_f1.fastq.gz (26395105646 bytes),973a33f57ebbeb2925fa7da84ac3e613,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877115/CRR877115_f1.fastq.gz,CRR877115_r2.fastq.gz (27296439458 bytes),a2c6090f2f24bc197beac8e023a98175,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877115/CRR877115_r2.fastq.gz,,,,,,,,,,,,,
1573,CRR877116,WATDE0436-2,PRJCA019636,CRX791701,fastq,CRR877116_f1.fastq.gz (28222798185 bytes),9b9adc331544b292ed78f6efe27d7ffc,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877116/CRR877116_f1.fastq.gz,CRR877116_r2.fastq.gz (29271766641 bytes),c8bd31e101ff336c5d35c1324ecfb7cc,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877116/CRR877116_r2.fastq.gz,,,,,,,,,,,,,
1574,CRR877117,WATDE0438-1,PRJCA019636,CRX791702,fastq,CRR877117_f1.fastq.gz (14535118900 bytes),e14d10aa84b2efa833c99a82c7277f02,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877117/CRR877117_f1.fastq.gz,CRR877117_r2.fastq.gz (15053759031 bytes),5be320a7686c5597efd4a177895a8418,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877117/CRR877117_r2.fastq.gz,,,,,,,,,,,,,
1575,CRR877118,WATDE0438-2,PRJCA019636,CRX791702,fastq,CRR877118_f1.fastq.gz (18890000914 bytes),92093a105cdc9974545b6b6ed6e9eff5,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877118/CRR877118_f1.fastq.gz,CRR877118_r2.fastq.gz (19956840442 bytes),01f81f4bc10bb83273edd3b1257c74a5,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877118/CRR877118_r2.fastq.gz,,,,,,,,,,,,,
1576,CRR877119,WATDE0438-3,PRJCA019636,CRX791702,fastq,CRR877119_f1.fastq.gz (18321881367 bytes),02055906dbd80bdba55f4fe5267a035f,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877119/CRR877119_f1.fastq.gz,CRR877119_r2.fastq.gz (19020620592 bytes),0c82e99d5343ac0d4a440887e02cb716,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877119/CRR877119_r2.fastq.gz,,,,,,,,,,,,,
1577,CRR877251,WATDE0511-1,PRJCA019636,CRX791703,fastq,CRR877251_f1.fastq.gz (26545427315 bytes),8686895b4e3864c4e6c06d6bd2b45df8,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877251/CRR877251_f1.fastq.gz,CRR877251_r2.fastq.gz (27750888448 bytes),c760c13657f1d688d7666e52b60158fb,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877251/CRR877251_r2.fastq.gz,,,,,,,,,,,,,
1578,CRR877252,WATDE0511-2,PRJCA019636,CRX791703,fastq,CRR877252_f1.fastq.gz (24239297362 bytes),170c83d5ab3a278c9f8a8f8b4c750dfc,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877252/CRR877252_f1.fastq.gz,CRR877252_r2.fastq.gz (25405132933 bytes),ad211df527a844c8230a53cd93994431,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877252/CRR877252_r2.fastq.gz,,,,,,,,,,,,,
1579,CRR877382,WATDE0579-1,PRJCA019636,CRX791704,fastq,CRR877382_f1.fastq.gz (27796657083 bytes),20bee9590223b4f5b74a5777ce90401b,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877382/CRR877382_f1.fastq.gz,CRR877382_r2.fastq.gz (29139859791 bytes),e6aba1e8e3f38c0c64a99fad724ecdf0,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877382/CRR877382_r2.fastq.gz,,,,,,,,,,,,,
1580,CRR877383,WATDE0579-2,PRJCA019636,CRX791704,fastq,CRR877383_f1.fastq.gz (28368170797 bytes),f2f3e510e0965574cbd08d6bfda44954,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877383/CRR877383_f1.fastq.gz,CRR877383_r2.fastq.gz (29832314237 bytes),c2f65c10726d61e9c255afeb782ff2ab,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877383/CRR877383_r2.fastq.gz,,,,,,,,,,,,,
1581,CRR877848,WATDE0808-1,PRJCA019636,CRX791705,fastq,CRR877848_f1.fastq.gz (14364476752 bytes),6b8d7d0f4c220e9b7ad4082dda0d4c92,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877848/CRR877848_f1.fastq.gz,CRR877848_r2.fastq.gz (14801119635 bytes),0f694c78d07b556057bd1e9e31c2d8f9,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877848/CRR877848_r2.fastq.gz,,,,,,,,,,,,,
1582,CRR877849,WATDE0808-2,PRJCA019636,CRX791705,fastq,CRR877849_f1.fastq.gz (32811632815 bytes),3c44900fafc10c121acc2a93094b6266,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877849/CRR877849_f1.fastq.gz,CRR877849_r2.fastq.gz (34162164761 bytes),fd83991e415c61261d0b0d0c10f762fd,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877849/CRR877849_r2.fastq.gz,,,,,,,,,,,,,
1583,CRR877850,WATDE0808-3,PRJCA019636,CRX791705,fastq,CRR877850_f1.fastq.gz (15461110675 bytes),f68b3c227eb2fe1a77f59511d77134f7,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877850/CRR877850_f1.fastq.gz,CRR877850_r2.fastq.gz (15932012314 bytes),4de88575af2c8b1364c0d16d37b1a7fe,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877850/CRR877850_r2.fastq.gz,,,,,,,,,,,,,
1584,CRR876253,WATDE0059-1,PRJCA019636,CRX791706,fastq,CRR876253_f1.fastq.gz (30162511691 bytes),b10926a494fdbb0717d9411260b60834,ftp://download.big.ac.cn/gsa/CRA012590/CRR876253/CRR876253_f1.fastq.gz,CRR876253_r2.fastq.gz (32029255969 bytes),e5313af021d1fdb3cd8d8a90aab621ff,ftp://download.big.ac.cn/gsa/CRA012590/CRR876253/CRR876253_r2.fastq.gz,,,,,,,,,,,,,
1585,CRR876254,WATDE0059-2,PRJCA019636,CRX791706,fastq,CRR876254_f1.fastq.gz (28240565196 bytes),ce65c9cae8d403c002ce36379d840296,ftp://download.big.ac.cn/gsa/CRA012590/CRR876254/CRR876254_f1.fastq.gz,CRR876254_r2.fastq.gz (30141614710 bytes),a92e749ec413afcfc1bfe2e70a3aa74b,ftp://download.big.ac.cn/gsa/CRA012590/CRR876254/CRR876254_r2.fastq.gz,,,,,,,,,,,,,
1586,CRR876316,WATDE0086-1,PRJCA019636,CRX791707,fastq,CRR876316_f1.fastq.gz (23938381069 bytes),ca5a7a18b3ae9c01825ed20f38b04c27,ftp://download.big.ac.cn/gsa/CRA012590/CRR876316/CRR876316_f1.fastq.gz,CRR876316_r2.fastq.gz (24670159484 bytes),c1e5c57aced20159712e4d791cdfd2d1,ftp://download.big.ac.cn/gsa/CRA012590/CRR876316/CRR876316_r2.fastq.gz,,,,,,,,,,,,,
1587,CRR876317,WATDE0086-2,PRJCA019636,CRX791707,fastq,CRR876317_f1.fastq.gz (22459275914 bytes),48978314b3f8e3f5962b1d4c13b9c17a,ftp://download.big.ac.cn/gsa/CRA012590/CRR876317/CRR876317_f1.fastq.gz,CRR876317_r2.fastq.gz (23383604509 bytes),87a4b3a463ec97d0b1dd1c2fd9320a62,ftp://download.big.ac.cn/gsa/CRA012590/CRR876317/CRR876317_r2.fastq.gz,,,,,,,,,,,,,
1588,CRR876318,WATDE0086-3,PRJCA019636,CRX791707,fastq,CRR876318_f1.fastq.gz (4555581500 bytes),4b2929c487a2360befcb77aa156a0e34,ftp://download.big.ac.cn/gsa/CRA012590/CRR876318/CRR876318_f1.fastq.gz,CRR876318_r2.fastq.gz (4853682939 bytes),26d8fbecadc4e68f3073b1fab962fff3,ftp://download.big.ac.cn/gsa/CRA012590/CRR876318/CRR876318_r2.fastq.gz,,,,,,,,,,,,,
1589,CRR877492,WATDE0636-1,PRJCA019636,CRX791708,fastq,CRR877492_f1.fastq.gz (11180342205 bytes),a31d79bd0ab7eec455affa0f3a1b20f4,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877492/CRR877492_f1.fastq.gz,CRR877492_r2.fastq.gz (11953270247 bytes),6e85920da789f11517651b6293bd2462,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877492/CRR877492_r2.fastq.gz,,,,,,,,,,,,,
1590,CRR877493,WATDE0636-2,PRJCA019636,CRX791708,fastq,CRR877493_f1.fastq.gz (19500254893 bytes),67ccd8708c9bf38e27ed4e8020f4e16b,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877493/CRR877493_f1.fastq.gz,CRR877493_r2.fastq.gz (20601683606 bytes),c7567f45ee150da2dd60a5ac56cd64d1,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877493/CRR877493_r2.fastq.gz,,,,,,,,,,,,,
1591,CRR877494,WATDE0636-3,PRJCA019636,CRX791708,fastq,CRR877494_f1.fastq.gz (19169174155 bytes),3d5b8d2bdbc72b3e3cf3dc9968bd972f,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877494/CRR877494_f1.fastq.gz,CRR877494_r2.fastq.gz (20362811783 bytes),da3d95db2a28dc45c157fc7fdd123f2a,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877494/CRR877494_r2.fastq.gz,,,,,,,,,,,,,
1592,CRR877977,WATDE0878-1,PRJCA019636,CRX791709,fastq,CRR877977_f1.fastq.gz (5350131408 bytes),0a53ef260120e5aead75f2d775c02890,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877977/CRR877977_f1.fastq.gz,CRR877977_r2.fastq.gz (5779441203 bytes),321b51d7ee322a7615e0d1602439bca9,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877977/CRR877977_r2.fastq.gz,,,,,,,,,,,,,
1593,CRR877978,WATDE0878-2,PRJCA019636,CRX791709,fastq,CRR877978_f1.fastq.gz (22063034442 bytes),66a4807ad3dde894bcad9b45569e26a7,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877978/CRR877978_f1.fastq.gz,CRR877978_r2.fastq.gz (23266838165 bytes),4bd89d5556de69bad563c19ce14078af,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877978/CRR877978_r2.fastq.gz,,,,,,,,,,,,,
1594,CRR877979,WATDE0878-3,PRJCA019636,CRX791709,fastq,CRR877979_f1.fastq.gz (23178590363 bytes),86f97cc261f4f741844d2cba1ed7e980,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877979/CRR877979_f1.fastq.gz,CRR877979_r2.fastq.gz (23932195977 bytes),202b069cd06bcf6153d176bde1c07f72,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877979/CRR877979_r2.fastq.gz,,,,,,,,,,,,,
1595,CRR876776,WATDE0293-1,PRJCA019636,CRX791710,fastq,CRR876776_f1.fastq.gz (922768838 bytes),5e2b30b15778ba950a1fe45a4f6200e8,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876776/CRR876776_f1.fastq.gz,CRR876776_r2.fastq.gz (980962290 bytes),80872a296c15757f5c6396d115fe9549,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876776/CRR876776_r2.fastq.gz,,,,,,,,,,,,,
1596,CRR876777,WATDE0293-2,PRJCA019636,CRX791710,fastq,CRR876777_f1.fastq.gz (12518474203 bytes),e561d6e42dd18539e2e2cdc1f3b0a08c,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876777/CRR876777_f1.fastq.gz,CRR876777_r2.fastq.gz (12895404376 bytes),76ecaef0189a76553fda2e8ebc298643,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876777/CRR876777_r2.fastq.gz,,,,,,,,,,,,,
1597,CRR876778,WATDE0293-3,PRJCA019636,CRX791710,fastq,CRR876778_f1.fastq.gz (23205969598 bytes),8c1f49cd6c1037af5f17406268cb8c6a,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876778/CRR876778_f1.fastq.gz,CRR876778_r2.fastq.gz (23915896272 bytes),468d989802e5fecfb02bbb6534177c77,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876778/CRR876778_r2.fastq.gz,,,,,,,,,,,,,
1598,CRR876779,WATDE0293-4,PRJCA019636,CRX791710,fastq,CRR876779_f1.fastq.gz (12109120622 bytes),c92ff5d7dc07536e3c09408136668f60,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876779/CRR876779_f1.fastq.gz,CRR876779_r2.fastq.gz (12427862691 bytes),926f6fdf82db2fe49d179c08134c6cff,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876779/CRR876779_r2.fastq.gz,,,,,,,,,,,,,
1599,CRR876160,WATDE0022-1,PRJCA019636,CRX791711,fastq,CRR876160_f1.fastq.gz (9179150455 bytes),0523d2d04d31a954a0c8412c9795d0af,ftp://download.big.ac.cn/gsa/CRA012590/CRR876160/CRR876160_f1.fastq.gz,CRR876160_r2.fastq.gz (9730727573 bytes),ff9ed329b2de1b4f78e28206a1b71c83,ftp://download.big.ac.cn/gsa/CRA012590/CRR876160/CRR876160_r2.fastq.gz,,,,,,,,,,,,,
1600,CRR876161,WATDE0022-2,PRJCA019636,CRX791711,fastq,CRR876161_f1.fastq.gz (16361622065 bytes),d60256401a5bd1f1d054c8d7a2ada3ae,ftp://download.big.ac.cn/gsa/CRA012590/CRR876161/CRR876161_f1.fastq.gz,CRR876161_r2.fastq.gz (17095753450 bytes),4964792720bc8388b1a20928e277ec9c,ftp://download.big.ac.cn/gsa/CRA012590/CRR876161/CRR876161_r2.fastq.gz,,,,,,,,,,,,,
1601,CRR876162,WATDE0022-3,PRJCA019636,CRX791711,fastq,CRR876162_f1.fastq.gz (23325435937 bytes),eecdbc4d75c30db57aeba467fe9192d5,ftp://download.big.ac.cn/gsa/CRA012590/CRR876162/CRR876162_f1.fastq.gz,CRR876162_r2.fastq.gz (24697497367 bytes),fabba525e0bdb506e6567af1004a93b9,ftp://download.big.ac.cn/gsa/CRA012590/CRR876162/CRR876162_r2.fastq.gz,,,,,,,,,,,,,
1602,CRR876266,WATDE0065-1,PRJCA019636,CRX791712,fastq,CRR876266_f1.fastq.gz (1235185956 bytes),ad14f35bc1356e0b7f0edad9794d656a,ftp://download.big.ac.cn/gsa/CRA012590/CRR876266/CRR876266_f1.fastq.gz,CRR876266_r2.fastq.gz (1325937829 bytes),6313689473a03ee2e5df0d637358f701,ftp://download.big.ac.cn/gsa/CRA012590/CRR876266/CRR876266_r2.fastq.gz,,,,,,,,,,,,,
1603,CRR876267,WATDE0065-2,PRJCA019636,CRX791712,fastq,CRR876267_f1.fastq.gz (23327127786 bytes),767676be91b981e1538a699db99da4f9,ftp://download.big.ac.cn/gsa/CRA012590/CRR876267/CRR876267_f1.fastq.gz,CRR876267_r2.fastq.gz (25016861859 bytes),503496dbb5478b8036ff4fd8153941c8,ftp://download.big.ac.cn/gsa/CRA012590/CRR876267/CRR876267_r2.fastq.gz,,,,,,,,,,,,,
